,Rainfall (mm),GWL (m),AMP,AMT
2014-01-06,0.0,-1.9429166666666668,0.04787954472038369,0.08496069829760174
2014-01-07,0.0,-2.299583333333333,0.04766494341735026,0.08481180523424493
2014-01-08,0.0,-2.30625,0.04745034211431684,0.08466291217088813
2014-01-09,0.0,-2.2675,0.04723574081128341,0.08451401910753135
2014-01-10,0.0,-2.44875,0.04684799145203544,0.08429352416089693
2014-01-11,0.0,-2.1129166666666666,0.046272037683858624,0.08399520108026513
2014-01-12,0.0,-1.73125,0.04569608391568181,0.08369687799963332
2014-01-13,0.0,-1.7933333333333332,0.04512013014750498,0.08339855491900151
2014-01-14,0.0,-2.2641666666666667,0.044544176379328164,0.08310023183836972
2014-01-15,0.0,-2.4120833333333334,0.04420073248547887,0.08285906236526035
2014-01-16,0.0,-2.4525,0.04411001671589864,0.08268001637858842
2014-01-17,0.0,-2.4604166666666667,0.0440193009463184,0.08250097039191646
2014-01-18,0.0,-2.1266666666666665,0.04392858517673817,0.08232192440524454
2014-01-19,0.0,-1.4579166666666667,0.04383786940715793,0.0821428784185726
2014-01-20,0.0,-1.8629166666666668,0.04377841149756482,0.08240434757408091
2014-01-21,0.0,-2.3400000000000003,0.043752929522740326,0.08314463753630688
2014-01-22,0.0,-2.495833333333333,0.04372744754791583,0.08388492749853287
2014-01-23,0.0,-2.689166666666667,0.04370196557309134,0.08462521746075884
2014-01-24,0.0,-2.7449999999999997,0.04367648359826685,0.08536550742298481
2014-01-25,0.0,-2.69125,0.04307297712611415,0.08622818215881123
2014-01-26,0.0,-2.005,0.04184118315686557,0.08722388382246421
2014-01-27,0.0,-2.0970833333333334,0.040609389187616994,0.0882195854861172
2014-01-28,0.0,-2.3858333333333333,0.039377595218368415,0.08921528714977021
2014-01-29,0.0,-1.9308333333333332,0.038145801249119836,0.09021098881342321
2014-01-30,0.0,-1.3508333333333333,0.03690033016459284,0.09108637570535431
2014-01-31,0.0,-1.0545833333333332,0.035639992650415384,0.09183098567150078
2014-02-01,0.0,-0.9570833333333334,0.034379655136237926,0.09257559563764722
2014-02-02,0.0,-0.9270833333333334,0.03311931762206047,0.09332020560379367
2014-02-03,0.0,-0.93375,0.03185898010788301,0.09406481556994012
2014-02-04,3.0,-0.9941666666666666,0.031054828310048913,0.09434764323038468
2014-02-05,2.5,-1.23125,0.03074653055171846,0.09412853360202278
2014-02-06,0.0,-1.63875,0.030438232793388007,0.09390942397366091
2014-02-07,0.0,-1.925,0.03012993503505755,0.09369031434529901
2014-02-08,2.5,-2.1683333333333334,0.029821637276727098,0.09347120471693714
2014-02-09,8.0,-1.9229166666666666,0.030425614150083744,0.0928684439265517
2014-02-10,0.0,-1.795,0.032021193883969845,0.091848671003532
2014-02-11,0.0,-2.1275,0.03361677361785594,0.09082889808051231
2014-02-12,0.0,-2.299166666666667,0.03521235335174205,0.0898091251574926
2014-02-13,0.5,-2.4345833333333333,0.036807933085628144,0.08878935223447289
2014-02-14,0.5,-2.265,0.03785248558063664,0.08807210673596272
2014-02-15,0.0,-2.2970833333333336,0.038298095424691224,0.08768369539452808
2014-02-16,0.0,-1.4908333333333335,0.03874370526874581,0.08729528405309345
2014-02-17,0.0,-1.68,0.03918931511280039,0.08690687271165881
2014-02-18,0.0,-2.2295833333333333,0.03963492495685497,0.08651846137022419
2014-02-19,6.0,-2.345833333333333,0.0391244540980201,0.08637791500082027
2014-02-20,0.0,-2.3716666666666666,0.03757476508387061,0.08650678707927585
2014-02-21,0.0,-2.5116666666666667,0.036025076069721114,0.08663565915773143
2014-02-22,0.0,-2.45375,0.03447538705557162,0.086764531236187
2014-02-23,0.0,-1.8375000000000001,0.03292569804142212,0.08689340331464258
2014-02-24,0.0,-1.64375,0.03152860298550008,0.08711105476804444
2014-02-25,0.0,-2.2216666666666667,0.03029737092765135,0.08742520554204009
2014-02-26,0.0,-2.3829166666666666,0.02906613886980262,0.08773935631603573
2014-02-27,0.0,-2.5225,0.027834906811953896,0.08805350709003139
2014-02-28,0.0,-2.4429166666666666,0.026603674754105164,0.08836765786402702
2014-03-01,0.0,-2.2954166666666667,0.02586219664212418,0.08843048972562285
2014-03-02,0.0,-1.6258333333333335,0.02565305977565162,0.08822014885634931
2014-03-03,0.0,-1.9291666666666665,0.02544392290917906,0.08800980798707575
2014-03-04,1.5,-2.603333333333333,0.0252347860427065,0.08779946711780222
2014-03-05,1.0,-2.765416666666667,0.025025649176233938,0.08758912624852866
2014-03-06,0.0,-2.8341666666666665,0.025296766149238672,0.08722279879833565
2014-03-07,0.0,-2.8245833333333334,0.026089898165153502,0.0866869207167084
2014-03-08,2.0,-2.862083333333333,0.02688303018106834,0.08615104263508117
2014-03-09,0.0,-2.4391666666666665,0.02767616219698317,0.08561516455345393
2014-03-10,0.0,-2.174583333333333,0.028469294212898,0.0850792864718267
2014-03-11,0.5,-2.6341666666666668,0.029075255441275042,0.08497236700188447
2014-03-12,12.0,-2.7075,0.029477770161458822,0.08533170689246942
2014-03-13,4.0,-2.669166666666667,0.02988028488164261,0.08569104678305438
2014-03-14,0.0,-2.655416666666667,0.03028279960182639,0.08605038667363933
2014-03-15,0.0,-2.5633333333333335,0.03068531432201017,0.08640972656422428
2014-03-16,0.0,-2.058333333333333,0.031557756609918795,0.08690868267166575
2014-03-17,0.0,-2.0370833333333334,0.03294098973231096,0.08755939553655996
2014-03-18,0.0,-2.5383333333333336,0.03432422285470311,0.08821010840145417
2014-03-19,0.0,-2.5866666666666664,0.035707455977095265,0.08886082126634838
2014-03-20,0.0,-2.6166666666666667,0.03709068909948742,0.08951153413124259
2014-03-21,0.0,-2.705,0.03877311604981231,0.08992497527051975
2014-03-22,0.0,-2.714000181041667,0.040780753682672775,0.09008051236021315
2014-03-23,0.0,-2.2066666666666666,0.04278839131553324,0.09023604944990658
2014-03-24,0.0,-2.2783333333333333,0.044796028948393705,0.0903915865396
2014-03-25,0.0,-2.669166666666667,0.04680366658125417,0.09054712362929342
2014-03-26,0.0,-2.6566666666666667,0.0485788560238753,0.0904806734137276
2014-03-27,0.0,-2.747916666666667,0.05010138439014935,0.09017293264896699
2014-03-28,0.0,-2.80625,0.05162391275642338,0.08986519188420637
2014-03-29,0.0,-2.8508333333333336,0.053146441122697424,0.08955745111944574
2014-03-30,0.0,-2.1058333333333334,0.05466896948897146,0.08924971035468514
2014-03-31,7.0,-2.370416666666667,0.05532557566408069,0.08919992441131692
2014-04-01,0.0,-2.7133333333333334,0.05504096206618467,0.08943052414337525
2014-04-02,0.5,-2.7441666666666666,0.05475634846828865,0.08966112387543358
2014-04-03,1.0,-2.85,0.05447173487039264,0.08989172360749191
2014-04-04,0.0,-2.8191666666666664,0.05418712127249662,0.09012232333955024
2014-04-05,0.0,-1.965,0.053053265302253884,0.09053384369838106
2014-04-06,0.0,-1.8816666666666666,0.05099631979685166,0.09114201691239936
2014-04-07,1.5,-2.3741666666666665,0.048939374291449435,0.09175019012641766
2014-04-08,1.0,-2.7583333333333333,0.04688242878604721,0.09235836334043596
2014-04-09,0.0,-2.748333333333333,0.044825483280644986,0.09296653655445426
2014-04-10,0.0,-2.814166666666667,0.043203608212194704,0.09361957044849738
2014-04-11,0.0,-2.905,0.04205463579260521,0.09432136595126306
2014-04-12,0.0,-2.8495833333333334,0.040905663373015724,0.09502316145402877
2014-04-13,0.0,-2.62,0.03975669095342624,0.09572495695679445
2014-04-14,0.0,-2.5954166666666665,0.03860771853383675,0.09642675245956016
2014-04-15,0.0,-3.0395833333333333,0.03810241390620965,0.09685606231823418
2014-04-16,0.0,-3.154583333333333,0.03829674818288948,0.0969891921289825
2014-04-17,0.0,-3.26,0.038491082459569316,0.0971223219397308
2014-04-18,0.0,-3.3379166666666666,0.03868541673624915,0.09725545175047912
2014-04-19,0.0,-3.3804166666666666,0.03887975101292899,0.09738858156122743
2014-04-20,0.0,-2.9416666666666664,0.03985033301936241,0.09686990100924663
2014-04-21,0.0,-2.7775,0.04166466255813669,0.09564273093256025
2014-04-22,0.0,-3.1545833333333335,0.04347899209691097,0.09441556085587387
2014-04-23,0.0,-3.1658333333333335,0.04529332163568525,0.09318839077918746
2014-04-24,0.0,-3.04875,0.04710765117445953,0.09196122070250108
2014-04-25,0.0,-3.265416666666667,0.04829826279104985,0.09033003554759948
2014-04-26,0.5,-3.235416666666667,0.04881092014439675,0.08825970356855088
2014-04-27,0.0,-2.6558333333333333,0.04932357749774365,0.08618937158950228
2014-04-28,0.0,-2.5829166666666667,0.049836234851090545,0.08411903961045365
2014-04-29,0.0,-3.1808333333333336,0.050348892204437445,0.08204870763140505
2014-04-30,7.0,-3.2733333333333334,0.05011081215532842,0.0802444845355125
2014-05-01,9.5,-3.2158333333333338,0.049056713190506446,0.07872951022565913
2014-05-02,0.0,-3.105,0.04800261422568446,0.07721453591580575
2014-05-03,0.0,-2.6875,0.046948515260862474,0.07569956160595238
2014-05-04,0.0,-2.1245833333333333,0.0458944162960405,0.07418458729609902
2014-05-05,41.0,-2.3320833333333333,0.04455274225226149,0.07346156383533452
2014-05-06,0.5,-2.6783333333333332,0.04289848660092049,0.07359935651488402
2014-05-07,12.0,-2.75125,0.041244230949579484,0.07373714919443351
2014-05-08,0.0,-2.705,0.03958997529823849,0.073874941873983
2014-05-09,4.0,-2.622916666666667,0.037935719646897494,0.07401273455353248
2014-05-10,0.0,-2.5383333333333336,0.036303387161707744,0.074362680432429
2014-05-11,0.0,-1.7783333333333333,0.03469488420494327,0.07494322761496355
2014-05-12,5.0,-1.8866666666666667,0.03308638124817881,0.07552377479749811
2014-05-13,30.5,-2.4670833333333335,0.031477878291414345,0.07610432198003268
2014-05-14,0.0,-2.464166666666667,0.029869375334649877,0.07668486916256724
2014-05-15,93.5,-2.3904166666666664,0.028975970354558584,0.07718231889806441
2014-05-16,5.0,-2.32125,0.028859845783894666,0.07758944532156442
2014-05-17,0.0,-2.267916666666667,0.028743721213230742,0.07799657174506444
2014-05-18,47.5,-1.8508333333333333,0.028627596642566824,0.07840369816856445
2014-05-19,81.0,-1.7474999999999998,0.0285114720719029,0.07881082459206447
2014-05-20,39.0,-2.02375,0.02865337268090826,0.07930585035065413
2014-05-21,67.5,-2.0345833333333334,0.029075735441728052,0.07989641886477601
2014-05-22,0.0,-1.9683333333333335,0.02949809820254785,0.08048698737889791
2014-05-23,13.5,-1.98125,0.029920460963367642,0.08107755589301979
2014-05-24,0.0,-1.9108333333333334,0.030342823724187437,0.08166812440714168
2014-05-25,0.0,-1.2758333333333334,0.031122628199858973,0.08194777736575012
2014-05-26,0.0,-1.2091666666666667,0.03229095627863023,0.08188947863358309
2014-05-27,76.0,-1.6895833333333332,0.033459284357401496,0.08183117990141606
2014-05-28,3.5,-1.82,0.03462761243617275,0.08177288116924902
2014-05-29,1.5,-1.7516666666666667,0.03579594051494401,0.08171458243708199
2014-05-30,0.0,-1.77625,0.03647712225005786,0.08147670403107109
2014-05-31,0.0,-1.7675,0.03662879708989191,0.08104363032740382
2014-06-01,0.0,-1.4704166666666667,0.03678047192972596,0.08061055662373655
2014-06-02,0.0,-0.8841666666666667,0.03693214676956001,0.08017748292006928
2014-06-03,34.5,-1.0695833333333333,0.03708382160939406,0.07974440921640201
2014-06-04,0.0,-1.6529166666666668,0.03709806065771198,0.079469821405439
2014-06-05,0.0,-1.6770833333333333,0.03696291297612104,0.07936750086915455
2014-06-06,50.0,-1.7266666666666666,0.0368277652945301,0.07926518033287007
2014-06-07,18.5,-1.6445833333333333,0.03669261761293916,0.07916285979658562
2014-06-08,0.0,-1.1120833333333333,0.03655746993134822,0.07906053926030114
2014-06-09,0.0,-1.1754166666666668,0.03690537534589769,0.0790729618791346
2014-06-10,0.0,-1.4979166666666668,0.03777833847364325,0.07921010531874838
2014-06-11,0.0,-1.6079166666666669,0.038651301601388806,0.07934724875836216
2014-06-12,0.0,-1.62375,0.03952426472913437,0.07948439219797594
2014-06-13,0.5,-1.7245833333333334,0.04039722785687993,0.07962153563758972
2014-06-14,0.5,-1.7479166666666666,0.04155940523770194,0.07976371147092616
2014-06-15,0.5,-1.0883333333333334,0.04303594593708534,0.07991135729743942
2014-06-16,0.0,-0.9900000000000001,0.04451248663646873,0.08005900312395267
2014-06-17,8.5,-1.57125,0.04598902733585212,0.08020664895046592
2014-06-18,0.0,-1.7375,0.047465568035235516,0.08035429477697917
2014-06-19,0.0,-1.8866666666666667,0.048668886902927117,0.08049900852027456
2014-06-20,0.0,-1.9295833333333334,0.049575225518779825,0.08064053521659399
2014-06-21,0.0,-1.9108333333333334,0.050481564134632534,0.08078206191291344
2014-06-22,0.0,-1.5708333333333335,0.05138790275048525,0.08092358860923289
2014-06-23,0.0,-1.42875,0.05229424136633796,0.08106511530555234
2014-06-24,7.5,-1.8333333333333333,0.05241930433644879,0.0814899530274812
2014-06-25,2.0,-2.0004166666666667,0.05169515464814456,0.08222273751637683
2014-06-26,4.5,-2.1091666666666664,0.050971004959840326,0.08295552200527248
2014-06-27,0.0,-2.0595833333333333,0.050246855271536085,0.08368830649416813
2014-06-28,0.0,-1.8345833333333335,0.04952270558323185,0.08442109098306376
2014-06-29,0.0,-1.3170833333333334,0.04935213937477576,0.08542272629494808
2014-06-30,0.0,-1.29625,0.04978329434006765,0.08671659076225495
2014-07-01,0.0,-1.9408333333333332,0.050214449305359544,0.08801045522956179
2014-07-02,0.5,-2.00375,0.05064560427065145,0.08930431969686863
2014-07-03,0.0,-1.88875,0.05107675923594334,0.09059818416417548
2014-07-04,0.0,-2.08875,0.051842943305193935,0.09168028124716275
2014-07-05,0.0,-2.197083333333333,0.05297328944396488,0.09253219639067224
2014-07-06,0.0,-1.5683333333333334,0.054103635582735815,0.09338411153418175
2014-07-07,0.0,-1.4291666666666665,0.05523398172150676,0.09423602667769125
2014-07-08,0.0,-2.1004166666666664,0.056364327860277695,0.09508794182120073
2014-07-09,0.0,-2.3004166666666666,0.057634714708938904,0.0952589944779635
2014-07-10,0.0,-2.4179166666666667,0.059057319720524304,0.09468997921434937
2014-07-11,7.0,-2.4966666666666666,0.06047992473210972,0.09412096395073526
2014-07-12,0.0,-2.5470833333333336,0.06190252974369512,0.09355194868712113
2014-07-13,0.0,-1.8816666666666668,0.06332513475528052,0.09298293342350701
2014-07-14,0.0,-1.9204166666666669,0.0644947111203218,0.09189281048022474
2014-07-15,0.0,-2.3320833333333333,0.06538925634781513,0.09023626614599885
2014-07-16,0.0,-2.5433333333333334,0.06628380157530846,0.08857972181177294
2014-07-17,0.0,-2.814583333333333,0.06717834680280178,0.08692317747754703
2014-07-18,2.5,-2.861666666666667,0.06807289203029511,0.08526663314332115
2014-07-19,0.0,-2.7550000000000003,0.06848559798005792,0.08352444392141434
2014-07-20,0.5,-1.8516666666666666,0.06837456558446146,0.08168916243028916
2014-07-21,0.0,-1.7079166666666667,0.068263533188865,0.079853880939164
2014-07-22,0.5,-1.8495833333333334,0.06815250079326854,0.07801859944803881
2014-07-23,161.5,-1.8429166666666668,0.06804146839767207,0.07618331795691365
2014-07-24,6.5,-1.9029166666666668,0.06769567605796006,0.07487382559037765
2014-07-25,0.0,-1.91375,0.06709470986594855,0.07413584314187342
2014-07-26,0.0,-2.1441666666666666,0.06649374367393704,0.07339786069336916
2014-07-27,0.0,-1.5016666666666667,0.06589277748192553,0.07265987824486493
2014-07-28,0.0,-1.4808333333333332,0.06529181128991401,0.07192189579636067
2014-07-29,0.0,-1.78625,0.06426158577673889,0.0719209423272294
2014-07-30,0.0,-2.0216666666666665,0.06276477404490768,0.0727211073139383
2014-07-31,0.0,-2.1445833333333333,0.06126796231307647,0.0735212723006472
2014-08-01,0.0,-2.2125,0.05977115058124526,0.0743214372873561
2014-08-02,0.0,-1.9441666666666666,0.05827433884941404,0.075121602274065
2014-08-03,43.5,-1.4704166666666667,0.05743135704066671,0.07628851210098227
2014-08-04,31.5,-1.5579166666666666,0.057299059930923595,0.07785405762377819
2014-08-05,90.0,-1.9545833333333331,0.057166762821180474,0.07941960314657412
2014-08-06,0.0,-1.9804166666666667,0.05703446571143736,0.08098514866937004
2014-08-07,0.5,-2.0004166666666667,0.056902168601694246,0.08255069419216597
2014-08-08,0.0,-2.0075,0.05711474400304902,0.08381296197707384
2014-08-09,0.0,-1.9929166666666667,0.057702180829510175,0.08474558004688605
2014-08-10,8.0,-1.405,0.05828961765597134,0.08567819811669826
2014-08-11,7.5,-1.23,0.058877054482432495,0.08661081618651047
2014-08-12,1.0,-1.6979166666666667,0.05946449130889366,0.08754343425632266
2014-08-13,6.5,-1.7983333333333331,0.06013997762122906,0.08791827711352727
2014-08-14,0.0,-1.9229166666666666,0.06091116989647125,0.08768684256572362
2014-08-15,0.0,-1.9487499999999998,0.06168236217171344,0.08745540801791996
2014-08-16,0.0,-2.0166666666666666,0.062453554446955634,0.0872239734701163
2014-08-17,0.0,-1.3979166666666665,0.06322474672219781,0.08699253892231266
2014-08-18,8.5,-1.54,0.06353105682318273,0.08651336536948533
2014-08-19,0.0,-1.99,0.06333206021301842,0.08576491028945836
2014-08-20,0.0,-2.0775,0.0631330636028541,0.08501645520943137
2014-08-21,0.0,-2.05375,0.06293406699268979,0.0842680001294044
2014-08-22,0.0,-2.2045833333333333,0.06273507038252547,0.08351954504937742
2014-08-23,0.0,-2.18375,0.062073874154149285,0.08297403849789707
2014-08-24,0.0,-1.4808333333333332,0.060910287036412374,0.08264912817309782
2014-08-25,0.0,-1.6258333333333332,0.05974669991867545,0.08232421784829856
2014-08-26,0.0,-2.25625,0.05858311280093853,0.0819993075234993
2014-08-27,0.0,-2.345833333333333,0.057419525683201605,0.08167439719870005
2014-08-28,0.0,-2.4795833333333333,0.056292496836663986,0.08175462700258844
2014-08-29,3.0,-2.5295833333333335,0.05520520524142996,0.08227522651157211
2014-08-30,0.0,-2.5375,0.05411791364619593,0.08279582602055577
2014-08-31,0.0,-2.1,0.0530306220509619,0.08331642552953944
2014-09-01,0.0,-2.1020833333333333,0.05194333045572786,0.0838370250385231
2014-09-02,0.0,-2.1999999999999997,0.0506952731518129,0.08454278884172721
2014-09-03,0.0,-2.33875,0.04927247051237516,0.08544981818212743
2014-09-04,0.0,-2.495,0.047849667872937436,0.08635684752252766
2014-09-05,0.0,-2.4833333333333334,0.0464268652334997,0.0872638768629279
2014-09-06,0.0,-2.4829166666666667,0.04500406259406197,0.08817090620332813
2014-09-07,0.0,-2.1133333333333333,0.04397651870074618,0.08894633519464618
2014-09-08,0.0,-1.5345833333333332,0.04337860387930209,0.0895787203282662
2014-09-09,2.0,-1.8929166666666666,0.042780689057857986,0.09021110546188625
2014-09-10,0.0,-2.6016666666666666,0.04218277423641389,0.0908434905955063
2014-09-11,0.0,-2.7504166666666667,0.04158485941496978,0.09147587572912634
2014-09-12,0.0,-2.8479166666666664,0.04108133397796209,0.09177325430073519
2014-09-13,0.0,-2.9066666666666667,0.04068040569795049,0.09170649530494057
2014-09-14,0.0,-2.3833333333333333,0.04027947741793889,0.09163973630914597
2014-09-15,0.0,-2.2604166666666665,0.0398785491379273,0.09157297731335136
2014-09-16,0.0,-2.7879166666666664,0.0394776208579157,0.09150621831755677
2014-09-17,0.0,-2.8208333333333333,0.03937645699603937,0.09117954853544834
2014-09-18,0.0,-2.904583333333333,0.03960112402344052,0.09057036702908576
2014-09-19,0.0,-2.885,0.039825791050841663,0.08996118552272316
2014-09-20,30.0,-2.44375,0.040050458078242805,0.08935200401636058
2014-09-21,0.0,-1.9937500000000001,0.040275125105643954,0.08874282250999799
2014-09-22,4.0,-2.0316666666666667,0.041014113577856316,0.08825546826067375
2014-09-23,17.0,-2.2691666666666666,0.042312147098776516,0.0879005349429129
2014-09-24,0.0,-2.4225,0.04361018061969673,0.08754560162515207
2014-09-25,0.0,-2.5383333333333336,0.04490821414061694,0.08719066830739124
2014-09-26,0.0,-2.5825,0.04620624766153714,0.08683573498963039
2014-09-27,0.0,-2.6191666666666666,0.0476565847953141,0.08705716946535264
2014-09-28,0.0,-2.0941666666666667,0.049272469334370156,0.0879050906731217
2014-09-29,0.0,-2.0941666666666667,0.0508883538734262,0.08875301188089076
2014-09-30,0.0,-2.544166666666667,0.052504238412482244,0.08960093308865981
2014-10-01,0.0,-2.6358333333333333,0.05412012295153829,0.09044885429642889
2014-10-02,0.0,-2.651666666666667,0.05531678495105371,0.09139710634495245
2014-10-03,0.0,-2.672916666666667,0.056057770277155396,0.0924544136551657
2014-10-04,0.0,-2.5974999999999997,0.05679875560325708,0.09351172096537892
2014-10-05,0.0,-2.18625,0.05753974092935877,0.09456902827559217
2014-10-06,0.0,-2.02,0.05828072625546046,0.09562633558580542
2014-10-07,0.0,-2.545,0.05822070555465064,0.0962420499735464
2014-10-08,0.0,-2.8791666666666664,0.057290026128937,0.0963777720542523
2014-10-09,0.0,-3.174166666666667,0.056359346703223366,0.0965134941349582
2014-10-10,0.0,-3.1950000000000003,0.05542866727750973,0.09664921621566412
2014-10-11,0.0,-3.0216666666666665,0.0544979878517961,0.09678493829637001
2014-10-12,0.0,-2.3016666666666667,0.05359190153023282,0.096315285259574
2014-10-13,0.0,-2.595833333333333,0.05271254684361559,0.09518761579071071
2014-10-14,0.0,-3.1141666666666663,0.051833192156998366,0.0940599463218474
2014-10-15,0.0,-3.2325,0.050953837470381146,0.09293227685298411
2014-10-16,0.0,-3.3745833333333333,0.05007448278376391,0.09180460738412081
2014-10-17,0.0,-3.4916666666666667,0.04914113200259918,0.09079000103259173
2014-10-18,0.0,-3.44125,0.0481490898143176,0.08989828937381723
2014-10-19,0.0,-2.952916666666667,0.04715704762603603,0.08900657771504274
2014-10-20,0.0,-2.6766666666666663,0.046165005437754446,0.08811486605626824
2014-10-21,0.0,-3.1275,0.04517296324947287,0.08722315439749374
2014-10-22,0.0,-3.1808333333333336,0.04432275942479136,0.08715956983186635
2014-10-23,0.0,-3.0700000000000003,0.04362672773445777,0.08799612341096401
2014-10-24,0.0,-3.2624999999999997,0.04293069604412417,0.08883267699006168
2014-10-25,0.0,-3.1512499999999997,0.042234664353790564,0.08966923056915936
2014-10-26,0.0,-2.6320833333333336,0.041538632663456976,0.09050578414825701
2014-10-27,0.0,-2.6266666666666665,0.04088421453871594,0.09156789204274206
2014-10-28,0.0,-3.0375,0.04027502855048858,0.09287516767134378
2014-10-29,0.0,-3.0258333333333334,0.039665842562261217,0.09418244329994552
2014-10-30,0.0,-2.9299999999999997,0.03905665657403385,0.09548971892854724
2014-10-31,0.0,-2.9883333333333333,0.03844747058580649,0.09679699455714896
2014-11-01,0.0,-2.6787500000000004,0.037684650334278945,0.09755706507015151
2014-11-02,0.0,-2.0991666666666666,0.03675483631829469,0.09772234741402451
2014-11-03,0.0,-2.1083333333333334,0.03582502230231043,0.0978876297578975
2014-11-04,0.0,-2.6391666666666667,0.03489520828632618,0.09805291210177051
2014-11-05,0.0,-2.845833333333333,0.033965394270341925,0.0982181944456435
2014-11-06,0.0,-2.9754166666666664,0.03330487979883564,0.09763945434407012
2014-11-07,0.0,-3.0979166666666664,0.03293708222350105,0.09625199419309853
2014-11-08,0.0,-3.0875,0.03256928464816646,0.09486453404212693
2014-11-09,1.0,-2.5325,0.03220148707283187,0.09347707389115532
2014-11-10,0.0,-2.2958333333333334,0.031833689497497285,0.09208961374018372
2014-11-11,0.0,-2.4787500000000002,0.03164488824178858,0.09050748456923946
2014-11-12,0.0,-2.603333333333333,0.03165064820306451,0.08871375863745536
2014-11-13,0.0,-2.942083333333333,0.03165640816434045,0.08692003270567127
2014-11-14,0.0,-3.0408333333333335,0.03166216812561638,0.08512630677388716
2014-11-15,0.5,-2.9316666666666666,0.03166792808689232,0.08333258084210306
2014-11-16,0.0,-2.43,0.03238594747695759,0.08226161897848695
2014-11-17,0.0,-2.1954166666666666,0.0338781618983156,0.08197627023244473
2014-11-18,0.0,-2.5204166666666667,0.03537037631967361,0.08169092148640253
2014-11-19,0.0,-2.357083333333333,0.03686259074103162,0.08140557274036032
2014-11-20,0.0,-2.8029166666666665,0.038354805162389635,0.0811202239943181
2014-11-21,0.0,-2.9599999999999995,0.03977800751323818,0.08143434581843804
2014-11-22,0.0,-3.0416666666666665,0.04112619674396774,0.08240006608838636
2014-11-23,0.0,-2.96625,0.0424743859746973,0.0833657863583347
2014-11-24,0.0,-2.8529166666666668,0.04382257520542685,0.08433150662828304
2014-11-25,0.0,-3.0533333333333332,0.04517076443615642,0.08529722689823138
2014-11-26,0.0,-3.12625,0.04598504833718207,0.08609308957632773
2014-11-27,0.0,-3.106666666666667,0.04621900035809479,0.08670432443719367
2014-11-28,0.0,-3.0595833333333338,0.04645295237900751,0.0873155592980596
2014-11-29,0.0,-2.4250000000000003,0.04668690439992023,0.08792679415892553
2014-11-30,0.0,-2.0875,0.046920856420832956,0.08853802901979148
2014-12-01,0.0,-1.9558333333333333,0.04697385566288697,0.08880246964508653
2014-12-02,1.0,-2.37,0.046830167101833686,0.08868996001432627
2014-12-03,0.0,-2.762083333333333,0.0466864785407804,0.088577450383566
2014-12-04,4.5,-2.83375,0.04654278997972713,0.08846494075280574
2014-12-05,0.0,-2.857083333333333,0.046399101418673844,0.08835243112204548
2014-12-06,0.0,-3.0087499999999996,0.04628496672452339,0.08812133134938116
2014-12-07,0.0,-2.3920833333333333,0.04620295579874555,0.08776132924856024
2014-12-08,0.0,-2.61375,0.046120944872967716,0.08740132714773934
2014-12-09,0.0,-2.9904166666666665,0.046038933947189886,0.08704132504691842
2014-12-10,0.0,-3.0537500000000004,0.04595692302141205,0.0866813229460975
2014-12-11,0.0,-3.026666666666667,0.04588309263910776,0.08647243798400756
2014-12-12,0.0,-3.09625,0.045818154151883415,0.08642781078140778
2014-12-13,0.0,-3.055,0.045753215664659064,0.08638318357880802
2014-12-14,0.0,-2.7583333333333333,0.045688277177434705,0.08633855637620824
2014-12-15,0.0,-2.396666666666667,0.045623338690210354,0.08629392917360847
2014-12-16,0.0,-2.6441666666666666,0.04490934022632644,0.08629342168987642
2014-12-17,0.0,-2.892916666666667,0.04348984178781256,0.08634087042230497
2014-12-18,0.0,-3.0862499999999997,0.042070343349298676,0.0863883191547335
2014-12-19,2.0,-2.89875,0.04065084491078479,0.08643576788716202
2014-12-20,0.0,-2.79125,0.03923134647227091,0.08648321661959056
2014-12-21,0.0,-2.6725,0.0379472244508259,0.08591939102989186
2014-12-22,0.0,-2.6575,0.03681025070880358,0.08469113682918529
2014-12-23,0.0,-2.9454166666666666,0.03567327696678126,0.08346288262847873
2014-12-24,0.0,-3.12375,0.034536303224758945,0.08223462842777216
2014-12-25,6.5,-3.2408333333333332,0.03339932948273663,0.08100637422706558
2014-12-26,1.5,-3.110416666666667,0.032507623105043626,0.07935568524083714
2014-12-27,4.0,-3.00125,0.031882511688578134,0.07724582800947623
2014-12-28,0.5,-2.5054166666666666,0.03125740027211265,0.07513597077811532
2014-12-29,0.0,-2.25,0.030632288855647158,0.07302611354675441
2014-12-30,0.0,-2.7183333333333333,0.030007177439181673,0.0709162563153935
2014-12-31,0.0,-2.79125,0.029852659580478832,0.06887102858709697
2015-01-01,0.0,-2.5475,0.03020965645847452,0.06689605031865302
2015-01-02,0.0,-2.401666666666667,0.03056665333647021,0.06492107205020908
2015-01-03,0.0,-2.1016666666666666,0.030923650214465897,0.06294609378176515
2015-01-04,0.0,-1.76,0.03128064709246159,0.060971115513321204
2015-01-05,0.0,-2.2354166666666666,0.03190066821378144,0.05965385685836205
2015-01-06,0.0,-2.75625,0.03280658525175799,0.05905151082675595
2015-01-07,0.0,-2.87125,0.03371250228973454,0.058449164795149854
2015-01-08,0.0,-2.9033333333333338,0.034618419327711085,0.05784681876354374
2015-01-09,0.0,-3.02375,0.03552433636568764,0.05724447273193764
2015-01-10,0.0,-2.97125,0.036363858397757486,0.057541886594486565
